,2,3,24,25
14538,102,102,48,49
14539,102,102,48,49
14540,48,51,99,101
14541,48,51,51,57
14542,48,51,49,51
14543,48,50,101,55
14544,48,51,48,99
14545,102,102,48,49
14546,102,102,48,49
14547,48,48,100,100
14548,48,51,101,55
14549,48,48,100,100
14550,48,48,100,100
14551,52,53,55,51
14552,48,48,100,100
14553,48,48,100,100
14554,48,51,54,50
14555,48,56,100,100
14556,52,53,55,51
14557,48,48,100,100
14558,102,102,48,49
14559,102,102,48,49
14560,102,102,48,49
14561,48,48,100,100
14562,48,48,100,100
14563,52,53,54,100
14564,102,102,48,49
14565,102,102,48,49
14566,53,52,50,48
14567,102,102,48,49
14568,102,102,48,49
14569,102,102,48,49
14570,48,51,56,50
14571,55,97,100,100
14572,102,102,48,49
14573,102,102,48,49
14574,48,48,100,100
14575,102,102,48,49
14576,52,53,50,100
14577,102,102,48,49
14578,48,48,100,100
14579,48,48,100,100
14580,48,49,100,100
14581,48,48,100,100
14582,48,48,100,100
14583,52,53,50,100
14584,48,49,100,100
14585,48,56,100,100
14586,52,53,55,51
14587,101,98,100,50
14588,48,56,100,100
14589,48,48,51,57
14590,50,50,52,57
14591,102,102,48,49
14592,54,53,50,54
14593,102,48,55,52
14594,48,48,100,100
14595,102,102,48,49
14596,48,48,100,100
14597,52,53,55,51
14598,102,102,48,49
14599,52,53,55,51
14600,102,102,48,49
14601,98,102,101,49
14602,48,48,100,100
14603,52,53,50,100
14604,48,51,48,55
14605,48,49,100,100
14606,48,51,56,55
14607,48,48,100,100
14608,55,56,52,100
14609,53,52,50,48
14610,48,48,100,100
14611,102,102,48,49
14612,48,48,100,100
14613,102,102,48,49
14614,102,102,48,49
14615,102,102,48,49
14616,48,48,100,100
14617,52,53,55,51
14618,101,54,102,101
14619,48,51,52,102
14620,51,52,48,48
14621,48,48,100,100
14622,52,53,55,51
14623,53,53,54,100
14624,52,97,101,57
14625,53,52,50,48
14626,102,102,48,49
14627,49,50,100,100
14628,48,48,100,100
14629,52,53,54,100
14630,102,102,48,49
14631,48,48,100,100
14632,98,97,55,52
14633,52,53,50,100
14634,102,102,48,49
14635,48,48,100,100
14636,102,102,48,49
14637,48,57,100,100
14638,102,102,48,49
14639,48,49,100,100
14640,48,48,100,100
14641,48,57,100,100
14642,53,52,50,48
14643,55,98,98,51
14644,48,48,100,100
14645,48,51,48,51
14646,48,51,101,48
14647,48,51,98,50
14648,102,102,48,49
14649,48,51,51,100
14650,48,48,100,100
14651,48,51,49,98
14652,48,51,49,52
14653,99,97,51,52
14654,102,102,48,49
14655,48,48,100,100
14656,53,53,54,100
14657,48,49,100,100
14658,102,102,48,49
14659,48,51,100,53
14660,48,49,100,100
14661,48,56,100,100
14662,48,48,100,100
14663,50,100,53,102
14664,48,51,55,49
14665,55,98,50,102
14666,48,56,100,100
14667,48,51,99,53
14668,48,48,100,52
14669,48,56,100,100
14670,55,52,55,99
14671,48,56,100,100
14672,102,102,48,49
14673,48,48,100,100
14674,48,48,100,100
14675,52,57,48,101
14676,48,51,101,56
14677,53,55,57,53
14678,53,102,100,53
14679,48,51,56,102
14680,48,102,102,51
14681,102,102,48,49
14682,51,52,48,48
14683,102,102,48,49
14684,53,52,50,48
14685,53,53,54,100
14686,48,48,100,100
14687,48,48,100,100
14688,53,53,54,100
14689,48,51,57,51
14690,48,48,100,100
14691,102,102,48,49
14692,48,48,100,100
14693,48,48,100,100
14694,48,51,102,50
14695,48,48,100,100
14696,102,102,48,49
14697,48,49,100,100
14698,53,53,54,100
14699,102,102,48,49
14700,48,51,102,99
14701,52,53,55,51
14702,48,48,100,100
14703,48,49,100,100
14704,101,53,101,56
14705,48,51,99,50
14706,97,57,97,55
14707,102,102,48,49
14708,102,102,48,49
14709,48,48,100,100
14710,50,50,52,57
14711,52,53,54,100
14712,51,52,48,48
14713,48,51,102,55
14714,48,48,100,100
14715,102,102,48,49
14716,53,53,54,100
14717,51,54,49,100
14718,48,48,100,100
14719,48,48,100,100
14720,52,102,55,56
14721,48,49,100,100
14722,48,48,100,100
14723,48,51,57,55
14724,51,99,54,57
14725,102,102,48,49
14726,48,51,55,99
14727,102,102,48,49
14728,52,53,50,100
14729,49,97,100,51
14730,48,48,100,100
14731,53,55,48,99
14732,48,97,98,48
14733,48,48,100,100
14734,97,48,101,55
14735,48,48,100,100
14736,102,102,48,49
14737,48,48,100,100
14738,48,48,100,100
14739,48,51,99,98
14740,48,48,100,100
14741,53,53,54,100
14742,48,48,100,100
14743,52,53,55,51
14744,48,48,100,100
14745,48,48,100,100
14746,102,102,48,49
14747,48,51,48,52
14748,48,48,100,100
14749,48,48,100,100
14750,51,52,48,48
14751,50,50,52,57
14752,48,56,100,100
14753,48,51,99,50
14754,48,48,100,100
14755,102,102,48,49
14756,102,102,48,49
14757,48,48,100,100
14758,102,102,48,49
14759,48,54,99,99
14760,102,102,48,49
14761,102,102,48,49
14762,102,102,48,49
14763,48,48,100,100
14764,52,53,55,51
14765,48,49,100,100
14766,53,49,99,49
14767,102,102,48,49
14768,51,57,53,102
14769,102,102,48,49
14770,102,102,48,49
14771,48,57,100,100
14772,50,50,52,57
14773,48,49,100,100
14774,48,48,100,100
14775,102,102,48,49
14776,54,54,53,52
14777,48,48,100,100
14778,48,48,100,100
14779,48,48,100,100
14780,102,102,48,49
14781,53,52,50,48
14782,48,48,100,100
14783,48,48,100,100
14784,51,49,101,53
14785,53,53,54,100
14786,102,102,48,49
14787,48,48,100,100
14788,48,48,100,100
14789,53,53,54,100
14790,102,102,48,49
14791,98,101,54,52
14792,48,56,100,100
14793,48,56,100,100
14794,48,48,100,100
14795,48,48,100,100
14796,54,57,49,56
14797,48,49,100,100
14798,48,48,100,100
14799,48,49,100,100
14800,102,102,48,49
14801,48,57,100,100
14802,48,51,102,100
14803,48,56,100,100
14804,48,51,55,101
14805,48,48,100,100
14806,48,48,100,100
14807,48,48,100,100
14808,97,56,57,97
14809,48,56,100,100
14810,57,52,98,54
14811,48,48,100,100
14812,102,102,48,49
14813,48,49,100,100
14814,48,49,100,100
14815,53,53,54,100
14816,48,48,100,100
14817,51,100,48,101
14818,48,51,102,53
14819,53,100,49,57
14820,53,53,54,100
14821,102,102,48,49
14822,52,53,55,51
14823,48,48,100,100
14824,52,55,55,102
14825,102,102,48,49
14826,48,48,100,100
14827,52,53,50,100
14828,48,48,100,100
14829,98,100,55,51
14830,48,51,100,57
14831,48,49,100,100
14832,102,102,48,49
14833,48,57,100,100
14834,48,51,55,99
14835,102,102,48,49
14836,53,53,54,100
14837,52,53,55,51
14838,48,48,100,100
14839,48,51,55,52
14840,54,52,102,99
14841,102,102,48,49
14842,52,53,50,100
14843,102,102,48,49
14844,48,48,100,100
14845,48,51,51,54
14846,53,52,50,48
14847,49,49,100,101
14848,51,52,48,48
14849,53,53,54,100
14850,48,48,100,100
14851,48,48,100,100
14852,48,48,100,100
14853,49,53,102,53
14854,48,48,100,100
14855,102,102,48,49
14856,100,102,102,51
14857,101,102,100,56
14858,48,51,100,50
14859,48,49,100,100
14860,48,48,100,100
14861,48,51,52,56
14862,48,48,100,100
14863,48,48,100,100
14864,102,54,99,55
14865,48,48,100,100
14866,102,101,101,101
14867,51,98,49,48
14868,48,48,100,100
14869,102,102,48,49
14870,48,51,49,57
14871,48,51,99,56
14872,102,102,48,49
14873,52,53,50,100
14874,48,48,100,100
14875,102,102,48,49
14876,48,51,48,49
14877,48,48,100,100
14878,102,102,48,49
14879,48,51,56,54
14880,48,57,100,100
14881,48,48,100,100
14882,48,48,100,100
14883,48,48,100,100
14884,102,102,48,49
14885,48,48,100,100
14886,48,48,100,100
14887,49,98,52,51
14888,102,102,48,49
14889,48,48,100,100
14890,97,99,50,55
14891,53,50,56,52
14892,102,102,48,49
14893,48,48,100,100
14894,48,56,100,100
14895,102,102,48,49
14896,48,48,100,100
14897,48,55,97,99
14898,99,52,53,55
14899,48,51,99,52
14900,48,48,100,100
14901,48,48,100,100
14902,54,53,52,97
14903,49,52,102,49
14904,102,102,48,49
14905,48,51,99,51
14906,53,52,50,48
14907,48,49,100,100
14908,48,51,102,101
14909,52,53,55,51
14910,102,102,48,49
14911,102,102,48,49
14912,53,53,54,100
14913,48,48,100,100
14914,49,51,57,98
14915,48,51,53,49
14916,48,51,98,100
14917,50,100,48,55
14918,102,102,48,49
14919,48,48,100,100
14920,52,53,55,51
14921,53,52,50,48
14922,48,48,100,100
14923,48,51,51,56
14924,102,102,48,49
14925,48,49,100,100
14926,102,102,48,49
14927,48,48,100,100
14928,48,49,100,100
14929,48,48,100,100
14930,48,48,100,100
14931,53,53,54,100
14932,100,102,56,100
14933,48,51,49,102
14934,102,102,48,49
14935,51,52,48,48
14936,48,56,100,100
14937,48,57,100,100
14938,102,102,48,49
14939,52,53,55,51
14940,102,102,48,49
14941,52,53,50,100
14942,98,56,51,101
14943,102,102,48,49
14944,98,97,55,49
14945,48,51,49,57
14946,53,53,54,100
14947,97,57,50,98
14948,102,102,48,49
14949,102,102,48,49
14950,48,56,100,100
14951,53,52,50,48
14952,48,49,100,100
14953,48,49,100,100
14954,48,48,100,100
14955,48,51,56,54
14956,102,102,48,49
14957,48,51,53,54
14958,48,48,100,100
14959,48,48,100,100
14960,48,48,100,100
14961,52,53,55,51
14962,102,102,48,49
14963,101,49,52,56
14964,53,50,50,101
14965,48,48,100,100
14966,48,48,100,100
14967,48,48,100,100
14968,48,51,54,55
14969,48,51,49,54
14970,48,55,52,99
14971,48,52,53,97
14972,48,48,100,100
14973,52,53,54,100
14974,102,102,48,49
14975,48,48,100,100
14976,102,102,48,49
14977,48,48,100,100
14978,50,50,52,57
14979,102,102,48,49
14980,57,102,98,102
14981,48,49,100,100
14982,48,51,99,100
14983,102,102,48,49
14984,48,48,100,100
14985,102,49,56,101
14986,52,53,55,51
14987,48,48,100,100
14988,101,98,50,54
14989,48,48,100,100
14990,48,51,48,50
14991,48,48,100,100
14992,48,49,100,100
14993,48,48,100,100
14994,48,48,100,100
14995,52,53,55,51
14996,48,48,100,100
14997,102,102,48,49
14998,48,48,100,100
14999,48,48,100,100
15000,52,53,55,51
15001,48,51,53,97
15002,48,51,55,53
15003,48,48,100,100
15004,100,99,54,52
15005,48,49,100,100
15006,102,102,48,49
15007,52,53,55,51
15008,53,49,98,102
15009,48,48,100,100
15010,48,48,100,100
15011,51,52,48,48
15012,48,57,100,100
15013,102,99,50,101
15014,48,55,97,99
15015,48,51,55,55
15016,48,48,100,100
15017,102,102,48,49
15018,102,102,48,49
15019,102,102,48,49
15020,48,51,50,51
15021,102,102,48,49
15022,102,102,48,49
15023,102,102,48,49
15024,48,51,97,52
15025,48,48,100,100
15026,52,53,55,51
15027,102,102,48,49
15028,51,52,48,48
15029,50,50,52,57
15030,48,48,100,100
15031,48,51,50,55
15032,52,55,56,54
15033,48,48,100,100
15034,102,102,48,49
15035,52,53,55,51
15036,48,49,100,100
15037,102,102,48,49
15038,48,51,101,55
15039,50,98,48,49
15040,48,51,52,101
15041,53,52,50,48
15042,48,51,102,56
15043,48,48,100,100
15044,102,102,48,49
15045,97,50,52,53
15046,48,48,100,100
15047,102,102,48,49
15048,48,48,100,100
15049,102,102,48,49
15050,50,50,52,57
15051,102,102,48,49
15052,48,48,100,100
15053,102,102,48,49
15054,48,48,100,100
15055,48,48,100,100
15056,48,56,100,100
15057,102,102,48,49
15058,101,102,51,99
15059,48,51,100,97
15060,53,53,54,100
15061,56,101,99,55
15062,50,50,52,57
15063,48,49,100,100
15064,102,102,48,49
15065,48,48,100,100
15066,102,102,48,49
15067,52,53,55,51
15068,48,48,100,100
15069,48,51,53,49
15070,102,102,48,49
15071,48,48,100,100
15072,48,48,100,100
15073,102,102,48,49
15074,102,102,48,49
15075,100,97,102,50
15076,98,102,52,50
15077,48,48,100,100
15078,55,97,52,100
15079,102,102,48,49
15080,48,51,101,97
15081,48,48,100,100
15082,48,51,54,52
15083,48,51,102,54
15084,97,56,97,102
15085,48,49,100,100
15086,99,50,100,56
15087,57,56,52,49
15088,48,48,100,100
15089,48,56,100,100
15090,102,102,48,49
15091,48,48,100,100
15092,52,53,50,100
15093,102,102,48,49
15094,48,48,100,100
15095,50,50,52,57
15096,102,102,48,49
15097,51,56,102,48
15098,52,53,54,100
15099,48,57,100,100
15100,102,102,48,49
15101,48,48,100,100
15102,48,48,100,100
15103,102,54,98,54
15104,102,102,48,49
15105,48,51,57,97
15106,102,102,48,49
15107,102,102,48,49
15108,50,50,52,57
15109,48,48,100,100
15110,102,102,48,49
15111,52,53,50,100
15112,48,48,100,100
15113,101,48,49,98
15114,50,57,49,55
15115,50,50,52,57
15116,48,51,51,101
15117,54,52,51,57
15118,102,102,48,49
15119,102,102,48,49
15120,55,57,98,55
15121,48,51,100,51
15122,48,48,100,100
15123,53,52,50,48
15124,54,54,53,52
15125,48,55,48,55
15126,48,48,100,100
15127,56,101,53,50
15128,48,49,100,100
15129,48,55,97,99
15130,102,102,48,49
15131,52,53,50,100
15132,48,48,100,100
15133,48,48,100,100
15134,53,101,54,55
15135,48,48,100,100
15136,48,48,100,100
15137,48,57,100,100
15138,101,101,52,50
15139,48,56,100,97
15140,51,52,48,48
15141,48,48,100,100
15142,100,52,48,50
15143,48,48,100,100
15144,102,102,48,49
15145,48,48,100,100
15146,48,48,49,53
15147,50,55,97,99
15148,98,100,52,52
15149,102,102,48,49
15150,102,102,48,49
15151,48,48,100,100
15152,102,102,48,49
15153,102,102,48,49
15154,102,102,48,49
15155,48,51,99,100
15156,48,48,100,100
15157,48,48,100,100
15158,102,102,48,49
15159,48,49,100,100
15160,102,102,48,49
15161,48,48,100,100
15162,48,51,48,97
15163,102,102,48,49
15164,48,56,100,100
15165,102,102,48,49
15166,102,102,48,49
15167,48,49,100,100
15168,102,102,48,49
15169,48,51,56,56
15170,52,53,55,51
15171,98,51,55,99
15172,48,49,100,100
15173,53,52,50,48
15174,102,102,48,49
15175,102,102,48,49
15176,102,102,48,49
15177,102,102,48,49
15178,48,51,102,101
15179,48,48,100,100
15180,48,48,100,100
15181,52,57,97,50
15182,48,51,57,99
15183,102,102,48,49
15184,48,48,100,100
15185,48,48,100,100
15186,53,52,50,48
15187,102,102,48,49
15188,102,102,48,49
15189,50,50,52,57
15190,102,102,48,49
15191,48,48,100,100
15192,102,102,48,49
15193,102,102,48,49
15194,53,53,54,100
15195,48,51,52,51
15196,48,51,100,97
15197,52,53,55,51
15198,102,102,48,49
15199,102,102,48,49
15200,102,102,48,49
15201,48,48,100,100
15202,48,48,100,100
15203,48,48,100,100
15204,54,102,57,99
15205,48,51,55,97
15206,97,54,52,101
15207,48,48,100,100
15208,48,48,100,100
15209,48,48,100,100
15210,102,102,48,49
15211,54,52,52,97
15212,99,101,97,102
15213,56,52,50,52
15214,102,102,48,49
15215,48,57,100,100
15216,48,57,100,100
15217,48,48,100,100
15218,57,57,100,101
15219,48,48,100,100
15220,48,48,100,100
15221,102,102,48,49
15222,48,51,53,48
15223,53,53,54,100
15224,48,48,100,100
15225,48,51,100,101
15226,102,102,48,49
15227,56,53,51,52
15228,102,102,48,49
15229,48,51,99,53
15230,102,102,48,49
15231,102,102,48,49
15232,48,48,100,100
15233,48,48,100,100
15234,102,102,48,49
15235,102,102,48,49
15236,102,102,48,49
15237,48,51,49,52
15238,48,48,100,100
15239,102,102,48,49
15240,48,48,100,100
15241,51,52,48,48
15242,102,102,48,49
15243,52,53,55,51
15244,102,102,48,49
15245,102,102,48,49
15246,48,51,57,50
15247,102,102,48,49
15248,48,48,100,100
15249,48,48,100,100
15250,48,51,52,56
15251,102,102,48,49
15252,102,102,48,49
15253,48,51,54,49
15254,102,102,48,49
15255,53,53,54,100
15256,102,102,48,49
15257,48,48,100,100
15258,102,102,48,49
15259,102,102,48,49
15260,102,102,48,49
15261,48,48,100,100
15262,50,50,52,57
15263,48,49,100,100
15264,48,48,100,100
15265,102,102,48,49
15266,48,56,100,100
15267,57,57,56,57
15268,102,102,48,49
15269,102,102,48,49
15270,53,53,54,100
15271,52,53,50,100
15272,53,52,50,48
15273,102,102,48,49
15274,48,57,100,100
15275,48,48,100,100
15276,48,56,100,100
15277,102,102,48,49
15278,54,50,98,52
15279,50,50,52,57
15280,102,102,48,49
15281,57,56,48,100
15282,53,53,54,100
15283,53,53,54,100
15284,48,48,100,100
15285,52,53,55,51
15286,48,51,57,49
15287,48,51,49,56
15288,48,51,49,53
15289,48,51,101,102
15290,102,102,48,49
15291,52,53,50,100
15292,52,53,55,51
15293,48,48,100,100
15294,48,55,97,99
15295,48,48,100,100
15296,52,53,50,100
15297,48,49,100,100
15298,102,102,48,49
15299,48,56,100,100
15300,99,55,50,55
15301,48,51,99,53
15302,48,49,100,100
15303,48,51,101,48
15304,51,52,48,48
15305,48,49,100,100
15306,98,54,99,102
15307,48,48,100,100
15308,48,48,100,100
15309,48,48,100,100
15310,102,102,48,49
15311,49,55,98,57
15312,48,48,100,100
15313,48,48,100,100
15314,57,97,54,101
15315,99,99,55,101
15316,52,49,50,55
15317,48,49,100,100
15318,98,56,51,98
15319,102,102,48,49
15320,48,48,100,100
15321,52,53,50,100
15322,48,48,100,100
15323,53,53,54,100
15324,48,51,54,51
15325,48,51,53,57
15326,48,48,100,100
15327,99,51,55,53
15328,102,98,56,55
15329,52,53,55,51
15330,102,56,49,97
15331,48,56,100,100
15332,48,48,100,100
15333,48,48,100,100
15334,48,49,100,100
15335,53,101,52,49
15336,101,98,99,49
15337,48,51,99,50
15338,102,102,48,49
15339,102,102,48,49
15340,48,48,100,100
15341,52,53,55,51
15342,48,48,100,100
15343,48,48,100,100
15344,102,102,48,49
15345,98,97,53,52
15346,48,48,100,100
15347,102,102,48,49
15348,48,56,100,100
15349,48,49,100,100
15350,48,57,100,100
15351,48,48,100,100
15352,48,48,100,100
15353,50,52,56,55
15354,48,51,100,99
15355,48,49,100,100
15356,57,57,100,52
15357,48,56,100,100
15358,48,56,55,52
15359,48,48,100,100
15360,102,102,48,49
15361,57,102,99,98
15362,102,102,48,49
15363,102,102,48,49
15364,48,56,100,100
15365,50,50,52,57
15366,52,53,55,51
15367,48,48,100,100
15368,53,53,54,100
15369,53,52,50,48
15370,48,48,100,100
15371,48,51,54,56
15372,48,48,100,100
15373,99,98,48,52
15374,50,50,52,57
15375,48,48,100,100
15376,51,57,98,57
15377,102,102,48,49
15378,52,55,54,52
15379,48,51,97,57
15380,57,50,51,98
15381,48,48,100,100
15382,51,52,48,48
15383,48,48,100,100
15384,48,48,100,100
15385,52,53,54,97
15386,102,102,48,49
15387,48,48,48,48
15388,53,52,50,48
15389,53,52,50,48
15390,102,102,48,49
15391,50,50,52,57
15392,48,48,100,100
15393,102,102,48,49
15394,48,51,53,56
15395,48,48,100,100
15396,102,102,48,49
15397,48,48,100,100
15398,48,51,48,49
15399,51,52,48,48
15400,48,97,48,54
15401,102,102,48,49
15402,52,53,55,51
15403,48,48,100,100
15404,48,49,100,100
15405,48,48,100,100
15406,48,51,56,99
15407,102,102,48,49
15408,48,51,51,102
15409,100,55,97,55
15410,48,48,100,100
15411,102,102,48,49
15412,48,48,100,100
15413,57,57,50,56
15414,48,48,100,100
15415,57,98,101,55
15416,102,102,48,49
15417,48,48,100,100
15418,48,49,100,100
15419,50,50,52,57
15420,48,56,100,100
15421,48,48,100,100
15422,48,48,100,100
15423,53,53,54,100
15424,48,51,102,52
15425,53,52,50,48
15426,52,53,55,51
15427,48,48,100,100
15428,48,48,100,100
15429,48,48,100,100
15430,102,102,48,49
15431,48,48,100,100
15432,48,48,100,100
15433,48,56,100,100
15434,53,98,52,48
15435,99,54,101,49
15436,102,54,50,56
15437,51,50,97,52
15438,48,51,53,102
15439,48,51,97,56
15440,102,102,48,49
15441,48,48,100,100
15442,102,102,48,49
15443,48,48,100,100
15444,99,102,55,97
15445,48,49,100,100
15446,102,102,48,49
15447,51,52,48,48
15448,48,48,100,100
15449,51,52,57,98
15450,50,50,52,57
15451,48,51,56,50
15452,48,49,100,100
15453,102,102,48,49
15454,50,50,55,55
15455,102,102,48,49
15456,48,51,99,50
15457,48,48,100,100
15458,48,48,100,100
15459,53,52,50,48
15460,53,52,50,48
15461,48,48,100,100
15462,48,56,100,100
15463,102,102,48,49
15464,102,102,48,49
15465,102,102,48,49
15466,57,50,51,51
15467,48,48,100,100
15468,102,102,48,49
15469,48,49,100,100
15470,53,53,54,100
15471,48,48,100,100
15472,48,48,100,100
15473,48,48,100,100
15474,48,57,100,100
15475,102,53,52,99
15476,48,48,100,100
15477,102,102,48,49
15478,53,52,50,48
15479,48,48,100,100
15480,48,51,100,57
15481,48,48,100,100
15482,48,48,100,100
15483,48,48,100,100
15484,102,102,48,49
15485,57,97,54,49
15486,48,102,97,99
15487,48,48,100,100
15488,102,102,48,49
15489,53,52,50,48
15490,48,48,100,100
15491,48,48,100,100
15492,51,50,102,100
15493,48,49,100,100
15494,48,51,48,97
15495,48,51,54,53
15496,55,101,50,48
15497,48,51,53,100
15498,48,49,100,100
15499,52,53,55,51
15500,52,53,55,51
15501,48,48,100,100
15502,48,48,100,100
15503,54,55,57,52
15504,48,48,100,100
15505,53,49,98,97
15506,97,98,50,100
15507,53,53,54,100
15508,99,50,97,53
15509,52,53,55,51
15510,102,102,48,49
15511,102,102,48,49
15512,48,49,100,100
15513,52,53,55,51
15514,48,48,100,100
15515,51,98,52,101
15516,102,102,48,49
15517,54,98,51,101
15518,102,102,48,49
15519,53,52,50,48
15520,48,48,100,100
15521,48,48,100,100
15522,48,57,100,100
15523,50,48,56,102
15524,48,48,56,97
15525,48,48,100,100
15526,48,48,100,100
15527,48,48,100,100
15528,48,51,102,101
15529,48,49,100,100
15530,102,102,48,49
15531,48,49,100,100
15532,48,48,100,100
15533,50,50,52,57
15534,99,100,101,54
15535,53,53,54,100
15536,48,48,100,100
15537,102,102,48,49
15538,48,51,98,55
15539,51,52,48,48
15540,48,48,100,100
15541,48,48,100,100
15542,48,48,100,100
15543,48,48,100,100
15544,53,53,54,100
15545,100,52,99,51
15546,48,48,100,100
15547,99,48,53,98
15548,52,53,55,51
15549,102,102,48,49
15550,48,51,97,55
15551,48,48,100,100
15552,52,53,50,100
15553,48,49,100,100
15554,48,48,100,100
15555,48,48,100,100
15556,50,50,52,57
15557,52,53,55,51
15558,48,48,100,100
15559,48,51,50,57
15560,48,48,100,100
15561,48,48,100,100
15562,102,102,48,49
15563,53,52,50,48
15564,48,48,100,100
15565,48,48,100,100
15566,48,51,51,57
15567,49,57,48,55
15568,48,48,100,100
15569,52,53,55,51
15570,102,102,48,49
15571,102,102,48,49
15572,48,48,100,100
15573,53,102,52,49
15574,48,48,100,100
15575,48,48,100,100
15576,98,54,48,102
15577,102,102,48,49
15578,48,48,100,100
15579,102,102,48,49
15580,50,50,52,57
15581,48,48,100,100
15582,48,56,100,100
15583,48,56,100,100
15584,48,48,100,100
15585,50,50,52,57
15586,48,51,55,101
15587,48,57,100,100
15588,48,48,100,100
15589,48,51,57,51
15590,49,53,98,50
15591,52,53,55,51
15592,48,51,99,101
15593,102,102,48,49
15594,48,49,100,100
15595,48,48,100,100
15596,102,102,48,49
